image1,image2,similarity
nunchaku_15,nunchaku_14,530.648659660985
nunchaku_16,nunchaku_1,586.321584115748
nunchaku_16,nunchaku_2,467.492245924999
nunchaku_16,nunchaku_3,409.723077211914
nunchaku_16,nunchaku_4,683.790172494458
nunchaku_16,nunchaku_5,212.513528981098
nunchaku_16,nunchaku_6,261.535848403235
nunchaku_16,nunchaku_7,355.800505901833
nunchaku_16,nunchaku_8,1260.63555399648
nunchaku_16,nunchaku_9,890.259512726486
nunchaku_16,nunchaku_10,169.366466574703
nunchaku_16,nunchaku_11,611.801438376864
nunchaku_16,nunchaku_12,745.509892623834
nunchaku_16,nunchaku_13,986.740594077288
nunchaku_16,nunchaku_14,561.413394923919
nunchaku_16,nunchaku_15,1090.36186653789
nunchaku_2,nunchaku_1,35.8468966578698
nunchaku_3,nunchaku_1,119.854077944808
nunchaku_3,nunchaku_2,122.065556157337
nunchaku_4,nunchaku_1,719.770102185413
nunchaku_4,nunchaku_2,684.808002289693
nunchaku_4,nunchaku_3,744.812728140437
nunchaku_5,nunchaku_1,420.830132001025
nunchaku_5,nunchaku_2,385.06752654567
nunchaku_5,nunchaku_3,419.629598574743
nunchaku_5,nunchaku_4,336.762527606621
nunchaku_6,nunchaku_1,333.264159489136
nunchaku_6,nunchaku_2,297.435707338578
nunchaku_6,nunchaku_3,347.666506871168
nunchaku_6,nunchaku_4,397.152363709446
nunchaku_6,nunchaku_5,94.6414285606467
nunchaku_7,nunchaku_1,85.3814968245462
nunchaku_7,nunchaku_2,114.73883387938
nunchaku_7,nunchaku_3,97.4935895328508
nunchaku_7,nunchaku_4,795.53315455737
nunchaku_7,nunchaku_5,484.809240836022
nunchaku_7,nunchaku_6,402.677290146837
nunchaku_8,nunchaku_1,600.386542154302
nunchaku_8,nunchaku_2,568.876963850708
nunchaku_8,nunchaku_3,655.924538342636
nunchaku_8,nunchaku_4,211.047388043539
nunchaku_8,nunchaku_5,326.021471685532
nunchaku_8,nunchaku_6,334.055384629555
nunchaku_8,nunchaku_7,683.615388943227
nunchaku_9,nunchaku_1,477.001048216878
nunchaku_9,nunchaku_2,482.589888000153
nunchaku_9,nunchaku_3,596.805663512001
nunchaku_9,nunchaku_4,823.847680096266
nunchaku_9,nunchaku_5,691.760074014105
nunchaku_9,nunchaku_6,605.743344990269
nunchaku_9,nunchaku_7,530.13583165072
nunchaku_9,nunchaku_8,620.143531773089
nunchaku_10,nunchaku_1,60.2992537267253
nunchaku_10,nunchaku_2,91.7877987534291
nunchaku_10,nunchaku_3,165.701538918623
nunchaku_10,nunchaku_4,761.223357497653
nunchaku_10,nunchaku_5,473.001057081271
nunchaku_10,nunchaku_6,382.817188746796
nunchaku_10,nunchaku_7,93.0483745156249
nunchaku_10,nunchaku_8,629.606226144564
nunchaku_10,nunchaku_9,438.353738435068
nunchaku_11,nunchaku_1,611.562752299386
nunchaku_11,nunchaku_2,577.709269442684
nunchaku_11,nunchaku_3,650.322996671654
nunchaku_11,nunchaku_4,129.838361049422
nunchaku_11,nunchaku_5,274.235300426477
nunchaku_11,nunchaku_6,308.31153076069
nunchaku_11,nunchaku_7,691.072355111967
nunchaku_11,nunchaku_8,95.8801335001156
nunchaku_11,nunchaku_9,694.507739337727
nunchaku_11,nunchaku_10,648.448147502944
nunchaku_12,nunchaku_1,652.862160030737
nunchaku_12,nunchaku_2,618.051777766232
nunchaku_12,nunchaku_3,680.823031337807
nunchaku_12,nunchaku_4,67.955868032128
nunchaku_12,nunchaku_5,279.973213004387
nunchaku_12,nunchaku_6,333.430652460148
nunchaku_12,nunchaku_7,729.356565748194
nunchaku_12,nunchaku_8,163.624570282094
nunchaku_12,nunchaku_9,763.12580876288
nunchaku_12,nunchaku_10,693.703827292311
nunchaku_12,nunchaku_11,70.7106781186548
nunchaku_13,nunchaku_1,394.727754281353
nunchaku_13,nunchaku_2,406.365598937705
nunchaku_13,nunchaku_3,512.734824251289
nunchaku_13,nunchaku_4,845.071002934073
nunchaku_13,nunchaku_5,669.292163408477
nunchaku_13,nunchaku_6,577.862440378331
nunchaku_13,nunchaku_7,437.611700026405
nunchaku_13,nunchaku_8,651.627194030452
nunchaku_13,nunchaku_9,110.0
nunchaku_13,nunchaku_10,348.932658259441
nunchaku_13,nunchaku_11,715.41666181324
nunchaku_13,nunchaku_12,780.795107566639
nunchaku_14,nunchaku_1,177.792013318934
nunchaku_14,nunchaku_2,213.440858319114
nunchaku_14,nunchaku_3,233.565836542933
nunchaku_14,nunchaku_4,889.726362428359
nunchaku_14,nunchaku_5,598.468044259675
nunchaku_14,nunchaku_6,509.828402504215
nunchaku_14,nunchaku_7,136.367151469846
nunchaku_14,nunchaku_8,754.009283762475
nunchaku_14,nunchaku_9,468.700330701825
nunchaku_14,nunchaku_10,128.600155520901
nunchaku_14,nunchaku_11,776.090845197906
nunchaku_14,nunchaku_12,822.153878540994
nunchaku_14,nunchaku_13,363.785651173875
nunchaku_15,nunchaku_1,347.023053989213
nunchaku_15,nunchaku_2,352.618774315832
nunchaku_15,nunchaku_3,466.86186393836
nunchaku_15,nunchaku_4,763.59282343406
nunchaku_15,nunchaku_5,589.383576289669
nunchaku_15,nunchaku_6,498.958916144406
nunchaku_15,nunchaku_7,402.498447201974
nunchaku_15,nunchaku_8,572.371382932445
nunchaku_15,nunchaku_9,130.096118312577
nunchaku_15,nunchaku_10,310.00161289903
nunchaku_15,nunchaku_11,634.085167781111
nunchaku_15,nunchaku_12,698.987839665326
nunchaku_15,nunchaku_13,82.4924238945614
nunchaku_15,nunchaku_14,353.503889653282
nunchaku_16,nunchaku_1,395.337830216133
nunchaku_16,nunchaku_2,359.573358301196
nunchaku_16,nunchaku_3,395.34921272212
nunchaku_16,nunchaku_4,357.347170130113
nunchaku_16,nunchaku_5,25.4950975679639
nunchaku_16,nunchaku_6,71.0
nunchaku_16,nunchaku_7,459.575891447756
nunchaku_16,nunchaku_8,333.736422944814
nunchaku_16,nunchaku_9,672.982912115902
nunchaku_16,nunchaku_10,447.544411204073
nunchaku_16,nunchaku_11,288.196113783653
nunchaku_16,nunchaku_12,298.725626620817
nunchaku_16,nunchaku_13,648.001543208039
nunchaku_16,nunchaku_14,572.972948750637
nunchaku_16,nunchaku_15,568.592120944355
nunchaku_2,nunchaku_1,146.290806272985
nunchaku_3,nunchaku_1,280.223125384041
nunchaku_3,nunchaku_2,153.07514494522
nunchaku_4,nunchaku_1,373.108563289561
nunchaku_4,nunchaku_2,256.891027480525
nunchaku_4,nunchaku_3,293.552380334413
nunchaku_5,nunchaku_1,99.0201999594022
nunchaku_5,nunchaku_2,92.5742944882649
nunchaku_5,nunchaku_3,188.175450045961
nunchaku_5,nunchaku_4,349.252057975325
nunchaku_6,nunchaku_1,243.002057604457
nunchaku_6,nunchaku_2,139.817738502666
nunchaku_6,nunchaku_3,232.432785983389
nunchaku_6,nunchaku_4,130.245921241319
nunchaku_6,nunchaku_5,228.352797223945
nunchaku_7,nunchaku_1,401.707605106002
nunchaku_7,nunchaku_2,335.737993083893
nunchaku_7,nunchaku_3,222.800359066138
nunchaku_7,nunchaku_4,515.535643772572
nunchaku_7,nunchaku_5,307.014657630544
nunchaku_7,nunchaku_6,449.040087297337
nunchaku_8,nunchaku_1,257.992247945554
nunchaku_8,nunchaku_2,111.825757319144
nunchaku_8,nunchaku_3,107.912001186152
nunchaku_8,nunchaku_4,190.688227219197
nunchaku_8,nunchaku_5,193.196790863617
nunchaku_8,nunchaku_6,128.413394939936
nunchaku_8,nunchaku_7,330.080293262109
nunchaku_9,nunchaku_1,339.977940460848
nunchaku_9,nunchaku_2,200.823305420462
nunchaku_9,nunchaku_3,193.829822266853
nunchaku_9,nunchaku_4,106.004716876184
nunchaku_9,nunchaku_5,290.172362570938
nunchaku_9,nunchaku_6,130.249760076554
nunchaku_9,nunchaku_7,413.010895740052
nunchaku_9,nunchaku_8,103.077640640442
nunchaku_10,nunchaku_1,229.512526891235
nunchaku_10,nunchaku_2,172.409396495667
nunchaku_10,nunchaku_3,131.061054474623
nunchaku_10,nunchaku_4,397.464463820352
nunchaku_10,nunchaku_5,133.135269556943
nunchaku_10,nunchaku_6,303.041251317374
nunchaku_10,nunchaku_7,174.025860147278
nunchaku_10,nunchaku_8,208.470621431414
nunchaku_10,nunchaku_9,309.491518462138
nunchaku_11,nunchaku_1,396.137602355545
nunchaku_11,nunchaku_2,253.286399161108
nunchaku_11,nunchaku_3,132.853302555864
nunchaku_11,nunchaku_4,262.923943375266
nunchaku_11,nunchaku_5,312.921715449727
nunchaku_11,nunchaku_6,265.753645318366
nunchaku_11,nunchaku_7,295.705935009766
nunchaku_11,nunchaku_8,152.200525623271
nunchaku_11,nunchaku_9,160.124951209985
nunchaku_11,nunchaku_10,260.36320784627
nunchaku_12,nunchaku_1,490.146916750478
nunchaku_12,nunchaku_2,370.568482199984
nunchaku_12,nunchaku_3,381.917530364868
nunchaku_12,nunchaku_4,117.038455218787
nunchaku_12,nunchaku_5,463.138208313674
nunchaku_12,nunchaku_6,247.244817943673
nunchaku_12,nunchaku_7,596.450333221468
nunchaku_12,nunchaku_8,290.193039199771
nunchaku_12,nunchaku_9,189.306629572237
nunchaku_12,nunchaku_10,498.29308644612
nunchaku_12,nunchaku_11,314.428052183643
nunchaku_13,nunchaku_1,464.295164738984
nunchaku_13,nunchaku_2,334.53998266276
nunchaku_13,nunchaku_3,184.458667456967
nunchaku_13,nunchaku_4,381.874324876654
nunchaku_13,nunchaku_5,369.898634763634
nunchaku_13,nunchaku_6,377.041111816735
nunchaku_13,nunchaku_7,235.127624918894
nunchaku_13,nunchaku_8,253.396921843972
nunchaku_13,nunchaku_9,279.078841906727
nunchaku_13,nunchaku_10,275.974636515749
nunchaku_13,nunchaku_11,119.100797646363
nunchaku_13,nunchaku_12,425.659488323707
nunchaku_14,nunchaku_1,368.461666934296
nunchaku_14,nunchaku_2,264.546782252213
nunchaku_14,nunchaku_3,121.511316345433
nunchaku_14,nunchaku_4,403.635974610787
nunchaku_14,nunchaku_5,269.57930187609
nunchaku_14,nunchaku_6,353.725882570105
nunchaku_14,nunchaku_7,120.933866224478
nunchaku_14,nunchaku_8,227.305961206476
nunchaku_14,nunchaku_9,298.819343416721
nunchaku_14,nunchaku_10,152.970585407784
nunchaku_14,nunchaku_11,174.862803363094
nunchaku_14,nunchaku_12,478.213341511924
nunchaku_14,nunchaku_13,134.201341274966
nunchaku_15,nunchaku_1,451.150750858291
nunchaku_15,nunchaku_2,315.245935739067
nunchaku_15,nunchaku_3,292.82759432813
nunchaku_15,nunchaku_4,115.676272415738
nunchaku_15,nunchaku_5,405.149355176582
nunchaku_15,nunchaku_6,221.415898254845
nunchaku_15,nunchaku_7,499.219390649041
nunchaku_15,nunchaku_8,216.335387766311
nunchaku_15,nunchaku_9,115.004347743901
nunchaku_15,nunchaku_10,417.23494580392
nunchaku_15,nunchaku_11,211.021325936503
nunchaku_15,nunchaku_12,105.190303735658
nunchaku_15,nunchaku_13,320.551087971949
nunchaku_15,nunchaku_14,379.348125077744
nunchaku_16,nunchaku_1,121.264174429219
nunchaku_16,nunchaku_2,68.1175454637056
nunchaku_16,nunchaku_3,219.763509254835
nunchaku_16,nunchaku_4,252.001984119173
nunchaku_16,nunchaku_5,121.630588258053
nunchaku_16,nunchaku_6,122.200654662731
nunchaku_16,nunchaku_7,400.898989771738
nunchaku_16,nunchaku_8,158.142340946377
nunchaku_16,nunchaku_9,224.129426894373
nunchaku_16,nunchaku_10,232.561819738322
nunchaku_16,nunchaku_11,308.768521711654
nunchaku_16,nunchaku_12,369.02167957994
nunchaku_16,nunchaku_13,398.322733471239
nunchaku_16,nunchaku_14,332.663493638842
nunchaku_16,nunchaku_15,332.174652855994
nunchaku_2,nunchaku_1,449.177025236153
nunchaku_3,nunchaku_1,543.330470340105
nunchaku_3,nunchaku_2,127.027556065603
nunchaku_4,nunchaku_1,312.493199926014
nunchaku_4,nunchaku_2,704.230076040494
nunchaku_4,nunchaku_3,817.765247488544
nunchaku_5,nunchaku_1,262.274665188996
nunchaku_5,nunchaku_2,637.222096289826
nunchaku_5,nunchaku_3,752.034573673312
nunchaku_5,nunchaku_4,68.4689710744948
nunchaku_6,nunchaku_1,413.769259370485
nunchaku_6,nunchaku_2,291.66590476091
nunchaku_6,nunchaku_3,272.853440513401
nunchaku_6,nunchaku_4,725.176530232467
nunchaku_6,nunchaku_5,670.063429833326
nunchaku_7,nunchaku_1,20.591260281974
nunchaku_7,nunchaku_2,454.990109782619
nunchaku_7,nunchaku_3,552.362200010102
nunchaku_7,nunchaku_4,294.706633790283
nunchaku_7,nunchaku_5,243.022632690867
nunchaku_7,nunchaku_6,430.675051517963
nunchaku_8,nunchaku_1,289.110705439975
nunchaku_8,nunchaku_2,663.36792204628
nunchaku_8,nunchaku_3,778.807421639008
nunchaku_8,nunchaku_4,47.4236228055175
nunchaku_8,nunchaku_5,27.7308492477241
nunchaku_8,nunchaku_6,697.660375827666
nunchaku_8,nunchaku_7,270.046292327816
nunchaku_9,nunchaku_1,460.48887065813
nunchaku_9,nunchaku_2,655.842969010113
nunchaku_9,nunchaku_3,663.868962973869
nunchaku_9,nunchaku_4,712.113754957731
nunchaku_9,nunchaku_5,687.611809089984
nunchaku_9,nunchaku_6,392.475476940917
nunchaku_9,nunchaku_7,480.177050680267
nunchaku_9,nunchaku_8,709.282031352832
nunchaku_10,nunchaku_1,76.0263112349928
nunchaku_10,nunchaku_2,394.446447569249
nunchaku_10,nunchaku_3,479.437170023351
nunchaku_10,nunchaku_4,388.278250742943
nunchaku_10,nunchaku_5,336.440187849193
nunchaku_10,nunchaku_6,337.764711004569
nunchaku_10,nunchaku_7,93.7443331620637
nunchaku_10,nunchaku_8,363.600055005496
nunchaku_10,nunchaku_9,417.748728304468
nunchaku_11,nunchaku_1,376.957557292595
nunchaku_11,nunchaku_2,310.987137997699
nunchaku_11,nunchaku_3,307.657276852019
nunchaku_11,nunchaku_4,689.296017687611
nunchaku_11,nunchaku_5,635.975628463859
nunchaku_11,nunchaku_6,45.5411901469428
nunchaku_11,nunchaku_7,394.620070447513
nunchaku_11,nunchaku_8,663.421434685374
nunchaku_11,nunchaku_9,356.349547495153
nunchaku_11,nunchaku_10,301.033220758108
nunchaku_12,nunchaku_1,346.850111719746
nunchaku_12,nunchaku_2,742.348301001625
nunchaku_12,nunchaku_3,855.778592861495
nunchaku_12,nunchaku_4,38.1182371050918
nunchaku_12,nunchaku_5,106.117859005919
nunchaku_12,nunchaku_6,760.276265577191
nunchaku_12,nunchaku_7,329.601274269381
nunchaku_12,nunchaku_8,82.7647267862342
nunchaku_12,nunchaku_9,734.529100853057
nunchaku_12,nunchaku_10,422.829752973936
nunchaku_12,nunchaku_11,723.802459238707
nunchaku_13,nunchaku_1,376.192769733816
nunchaku_13,nunchaku_2,582.292881632603
nunchaku_13,nunchaku_3,601.176346840093
nunchaku_13,nunchaku_4,639.613164342323
nunchaku_13,nunchaku_5,610.855956834342
nunchaku_13,nunchaku_6,335.871999428354
nunchaku_13,nunchaku_7,396.167893701648
nunchaku_13,nunchaku_8,633.583459380057
nunchaku_13,nunchaku_9,87.0229854693575
nunchaku_13,nunchaku_10,331.102703099809
nunchaku_13,nunchaku_11,295.221950403421
nunchaku_13,nunchaku_12,664.200271002655
nunchaku_14,nunchaku_1,438.041093962656
nunchaku_14,nunchaku_2,114.017542509914
nunchaku_14,nunchaku_3,112.924753707945
nunchaku_14,nunchaku_4,724.234768566105
nunchaku_14,nunchaku_5,660.439247773783
nunchaku_14,nunchaku_6,182.584227139148
nunchaku_14,nunchaku_7,448.642396569919
nunchaku_14,nunchaku_8,687.765221569105
nunchaku_14,nunchaku_9,563.071931461692
nunchaku_14,nunchaku_10,371.057946957076
nunchaku_14,nunchaku_11,208.722303551872
nunchaku_14,nunchaku_12,761.900912192655
nunchaku_14,nunchaku_13,495.795320671747
nunchaku_15,nunchaku_1,337.037089947086
nunchaku_15,nunchaku_2,596.196276405682
nunchaku_15,nunchaku_3,627.81685227461
nunchaku_15,nunchaku_4,583.789345569102
nunchaku_15,nunchaku_5,558.81481726955
nunchaku_15,nunchaku_6,372.200214938143
nunchaku_15,nunchaku_7,356.115149916428
nunchaku_15,nunchaku_8,580.48341922918
nunchaku_15,nunchaku_9,128.809937504837
nunchaku_15,nunchaku_10,302.592134729242
nunchaku_15,nunchaku_11,328.732413978299
nunchaku_15,nunchaku_12,606.864894354584
nunchaku_15,nunchaku_13,64.8459713474939
nunchaku_15,nunchaku_14,518.692587184355
nunchaku_16,nunchaku_1,51.478150704935
nunchaku_16,nunchaku_2,413.001210651979
nunchaku_16,nunchaku_3,500.977045382321
nunchaku_16,nunchaku_4,363.925816616519
nunchaku_16,nunchaku_5,312.822633452249
nunchaku_16,nunchaku_6,362.415507394482
nunchaku_16,nunchaku_7,69.8140387028282
nunchaku_16,nunchaku_8,339.860265403298
nunchaku_16,nunchaku_9,428.69569626951
nunchaku_16,nunchaku_10,24.6981780704569
nunchaku_16,nunchaku_11,325.479646061009
nunchaku_16,nunchaku_12,398.327754493708
nunchaku_16,nunchaku_13,342.667477301246
nunchaku_16,nunchaku_14,393.459019467085
nunchaku_16,nunchaku_15,310.103208625774
nunchaku_2,nunchaku_1,197.04060495238
nunchaku_3,nunchaku_1,158.773423468791
nunchaku_3,nunchaku_2,41.0121933088198
nunchaku_4,nunchaku_1,703.309320285179
nunchaku_4,nunchaku_2,557.939960927697
nunchaku_4,nunchaku_3,574.739071231459
nunchaku_5,nunchaku_1,203.002463039245
nunchaku_5,nunchaku_2,195.869854750546
nunchaku_5,nunchaku_3,168.442868652846
nunchaku_5,nunchaku_4,520.478625881986
nunchaku_6,nunchaku_1,833.663001458023
nunchaku_6,nunchaku_2,670.108200218442
nunchaku_6,nunchaku_3,693.204875920532
nunchaku_6,nunchaku_4,158.927656498169
nunchaku_6,nunchaku_5,662.806155674493
nunchaku_7,nunchaku_1,170.880074906351
nunchaku_7,nunchaku_2,122.249744376011
nunchaku_7,nunchaku_3,120.702112657567
nunchaku_7,nunchaku_4,678.530765698948
nunchaku_7,nunchaku_5,279.94642344563
nunchaku_7,nunchaku_6,785.464193964308
nunchaku_8,nunchaku_1,627.200127551007
nunchaku_8,nunchaku_2,467.740312566706
nunchaku_8,nunchaku_3,488.713617571682
nunchaku_8,nunchaku_4,106.470653233649
nunchaku_8,nunchaku_5,458.713418159966
nunchaku_8,nunchaku_6,206.518764280634
nunchaku_8,nunchaku_7,585.849810104945
nunchaku_9,nunchaku_1,436.577599058861
nunchaku_9,nunchaku_2,252.438111227287
nunchaku_9,nunchaku_3,282.214457460988
nunchaku_9,nunchaku_4,335.171597842061
nunchaku_9,nunchaku_5,319.640422975568
nunchaku_9,nunchaku_6,424.530328716336
nunchaku_9,nunchaku_7,362.270617080657
nunchaku_9,nunchaku_8,232.834705316884
nunchaku_10,nunchaku_1,131.369707314891
nunchaku_10,nunchaku_2,75.4254598925323
nunchaku_10,nunchaku_3,34.7131099154196
nunchaku_10,nunchaku_4,585.158098294811
nunchaku_10,nunchaku_5,144.89996549344
nunchaku_10,nunchaku_6,708.815914042567
nunchaku_10,nunchaku_7,135.417871789509
nunchaku_10,nunchaku_8,503.080510455335
nunchaku_10,nunchaku_9,305.368629692049
nunchaku_11,nunchaku_1,403.714007683657
nunchaku_11,nunchaku_2,404.079200157593
nunchaku_11,nunchaku_3,383.262312261459
nunchaku_11,nunchaku_4,466.888637685691
nunchaku_11,nunchaku_5,218.552053296234
nunchaku_11,nunchaku_6,625.31671975088
nunchaku_11,nunchaku_7,498.221838140401
nunchaku_11,nunchaku_8,450.1521964847
nunchaku_11,nunchaku_9,423.467826404793
nunchaku_11,nunchaku_10,362.856721034625
nunchaku_12,nunchaku_1,767.041719856228
nunchaku_12,nunchaku_2,639.840605151002
nunchaku_12,nunchaku_3,651.621055522303
nunchaku_12,nunchaku_4,112.004464196745
nunchaku_12,nunchaku_5,573.00698076027
nunchaku_12,nunchaku_6,205.934455592065
nunchaku_12,nunchaku_7,761.940286374201
nunchaku_12,nunchaku_8,215.863382721572
nunchaku_12,nunchaku_9,435.004597676852
nunchaku_12,nunchaku_10,657.465588453114
nunchaku_12,nunchaku_11,475.987394791081
nunchaku_13,nunchaku_1,427.200187265877
nunchaku_13,nunchaku_2,242.538656712698
nunchaku_13,nunchaku_3,272.523393491274
nunchaku_13,nunchaku_4,343.953485227291
nunchaku_13,nunchaku_5,312.745903250546
nunchaku_13,nunchaku_6,434.412246604536
nunchaku_13,nunchaku_7,352.278299076171
nunchaku_13,nunchaku_8,242.074368738204
nunchaku_13,nunchaku_9,10.0
nunchaku_13,nunchaku_10,295.935803849416
nunchaku_13,nunchaku_11,421.170986655064
nunchaku_13,nunchaku_12,443.072228874706
nunchaku_14,nunchaku_1,302.200264725231
nunchaku_14,nunchaku_2,133.775932065525
nunchaku_14,nunchaku_3,170.487536201331
nunchaku_14,nunchaku_4,591.321401608296
nunchaku_14,nunchaku_5,327.525571520759
nunchaku_14,nunchaku_6,677.159508535471
nunchaku_14,nunchaku_7,150.216510410807
nunchaku_14,nunchaku_8,489.923463410358
nunchaku_14,nunchaku_9,257.093368253637
nunchaku_14,nunchaku_10,204.462710536665
nunchaku_14,nunchaku_11,526.945917528545
nunchaku_14,nunchaku_12,687.176833136857
nunchaku_14,nunchaku_13,247.881019846216
nunchaku_15,nunchaku_1,405.830013675677
nunchaku_15,nunchaku_2,215.678000732574
nunchaku_15,nunchaku_3,248.573932663906
nunchaku_15,nunchaku_4,380.990813537545
nunchaku_15,nunchaku_5,308.025972930855
nunchaku_15,nunchaku_6,468.683261915763
nunchaku_15,nunchaku_7,320.65245983775
nunchaku_15,nunchaku_8,278.686203461887
nunchaku_15,nunchaku_9,45.8911756223351
nunchaku_15,nunchaku_10,274.612454196819
nunchaku_15,nunchaku_11,435.041377342432
nunchaku_15,nunchaku_12,480.126025122571
nunchaku_15,nunchaku_13,37.1214223865412
nunchaku_15,nunchaku_14,211.284168834298
nunchaku_16,nunchaku_1,133.86933928275
nunchaku_16,nunchaku_2,107.154094648781
nunchaku_16,nunchaku_3,70.4556598152341
nunchaku_16,nunchaku_4,570.288523468604
nunchaku_16,nunchaku_5,104.92378186093
nunchaku_16,nunchaku_6,699.817833439532
nunchaku_16,nunchaku_7,175.045708316428
nunchaku_16,nunchaku_8,493.34065309885
nunchaku_16,nunchaku_9,309.472131217013
nunchaku_16,nunchaku_10,40.8044115262063
nunchaku_16,nunchaku_11,323.385219204589
nunchaku_16,nunchaku_12,637.314678945966
nunchaku_16,nunchaku_13,300.567796012813
nunchaku_16,nunchaku_14,240.187426814977
nunchaku_16,nunchaku_15,283.677633943884
nunchaku_2,nunchaku_1,190.517715711689
nunchaku_3,nunchaku_1,158.959114240109
nunchaku_3,nunchaku_2,216.205920362972
nunchaku_4,nunchaku_1,819.249656698128
nunchaku_4,nunchaku_2,793.892310077381
nunchaku_4,nunchaku_3,961.961537692646
nunchaku_5,nunchaku_1,679.930143470636
nunchaku_5,nunchaku_2,662.238627686425
nunchaku_5,nunchaku_3,824.136517817285
nunchaku_5,nunchaku_4,139.832042107666
nunchaku_6,nunchaku_1,825.049089448622
nunchaku_6,nunchaku_2,825.109083697422
nunchaku_6,nunchaku_3,975.304055154084
nunchaku_6,nunchaku_4,110.652609548984
nunchaku_6,nunchaku_5,170.073513516949
nunchaku_7,nunchaku_1,26.8328157299975
nunchaku_7,nunchaku_2,201.0
nunchaku_7,nunchaku_3,185.698680663057
nunchaku_7,nunchaku_4,797.050813938484
nunchaku_7,nunchaku_5,657.517300152627
nunchaku_7,nunchaku_6,801.005617957827
nunchaku_8,nunchaku_1,382.460455472196
nunchaku_8,nunchaku_2,441.430628751563
nunchaku_8,nunchaku_3,539.933329217599
nunchaku_8,nunchaku_4,474.849449825942
nunchaku_8,nunchaku_5,338.545417927935
nunchaku_8,nunchaku_6,456.554487438247
nunchaku_8,nunchaku_7,356.544527373511
nunchaku_9,nunchaku_1,404.776481530239
nunchaku_9,nunchaku_2,452.080745000271
nunchaku_9,nunchaku_3,560.984848280237
nunchaku_9,nunchaku_4,444.00225224654
nunchaku_9,nunchaku_5,307.247457271822
